name,vendor,generation,socket,lithography,cores,threads,base_clock_ghz,boost_clock_ghz,tdp_w,memory_types,max_memory_gb,memory_channels,ecc_support,has_igpu,url
Xeon LF80539KF0282M SL9HP BX80539KF16672M SL9HP,Intel,,LGA 771,,,,,1.667,,,,,,,
Xeon LF80539KF0412M QHJQ,Intel,,LGA 771,,,,,2.0,,,,,,,
Xeon LF80539KF0412M SL8WT BX80539KF20002M SL8WT,Intel,,LGA 771,,,,,2.0,,,,,,,
Xeon LF80539KF0412M SL9HN BX80539KF20002M SL9HN,Intel,,LGA 771,,,,,2.0,,,,,,,
Xeon LF80539KF0482M SL9HM,Intel,,LGA 771,,,,,2.167,,,,,,,
Xeon LF80550KF0604M SL9QA,Intel,,LGA 1366,,,,,2.5,,,,,,,
Xeon LF80550KF0608M QLJG,Intel,,LGA 1366,,,,,2.5,,,,,,,
Xeon LF80550KF0804M SL9HF,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon LF80550KF0878M SL9HE,Intel,,LGA 1366,,,,,3.167,,,,,,,
Xeon LF80550KF093007 SL9HD,Intel,,LGA 1366,,,,,3.333,,,,,,,
Xeon LF80550KF100007 SL9YR,Intel,,LGA 1366,,,,,3.5,,,,,,,
Xeon LF80550KG0644M QRLO,Intel,,LGA 1366,,,,,2.6,,,,,,,
Xeon LF80550KG0644M SL9Q9 BX805507110M SL9Q9,Intel,,LGA 1366,,,,,2.6,,,,,,,
Xeon LF80550KG0804M QRLF,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon LF80550KG0804M SL9HC BX805507120M SL9HC,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon LF80550KG0888M QQBC,Intel,,LGA 1366,,,,,3.2,,,,,,,
Xeon LF80550KG0888M SL9HB BX805507130M SL9HB,Intel,,LGA 1366,,,,,3.2,,,,,,,
Xeon LF80550KG096007 QQBB,Intel,,LGA 1366,,,,,3.4,,,,,,,
Xeon LF80550KG096007 SL9HA BX805507140M SL9HA,Intel,,LGA 1366,,,,,3.4,,,,,,,
Xeon LF80564QH0568M SLA6D,Intel,,LGA 1366,,,,,2.4,,,,,,,
Xeon LF80564QH0778M SLA6C,Intel,,LGA 1366,,,,,2.933,,,,,,,
Xeon LF80565JH0368M QWYD,Intel,,LGA 1366,,,,,1.867,,,,,,,
Xeon LF80565JH0368M SLA6B,Intel,,LGA 1366,,,,,1.867,,,,,,,
Xeon LF80565KH0464M QWGG,Intel,,LGA 1366,,,,,2.133,,,,,,,
Xeon LF80565KH0678M QWFZ,Intel,,LGA 1366,,,,,2.667,,,,,,,
Xeon LF80565KH0778M QWWZ,Intel,,LGA 1366,,,,,2.933,,,,,,,
Xeon LF80565KH0778M QZCY,Intel,,LGA 1366,,,,,2.933,,,,,,,
Xeon LF80565KH0778M SLA67 BX80565X7350 SLA67,Intel,,LGA 1366,,,,,2.933,,,,,,,
Xeon LF80565QH0254M SLA6A BX80565E7310 SLA6A,Intel,,LGA 1366,,,,,1.6,,,,,,,
Xeon LF80565QH0464M SLA69 BX80565E7320 SLA69,Intel,,LGA 1366,,,,,2.133,,,,,,,
Xeon LF80565QH0566M SLA77 BX80565E7330 SLA77,Intel,,LGA 1366,,,,,2.4,,,,,,,
Xeon LF80565QH0568M QZCZ,Intel,,LGA 1366,,,,,2.4,,,,,,,
Xeon LF80565QH0568M SLA68 BX80565E7340 SLA68,Intel,,LGA 1366,,,,,2.4,,,,,,,
Xeon LV 5113,Intel,,LGA 771,,2,,1.6,,40,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon LV 5128,Intel,,LGA 771,,2,,1.87,,40,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon LV 5133,Intel,,LGA 771,,2,,2.2,,40,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon LV 5138,Intel,,LGA 771,,2,,2.13,,35,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon LV 5148,Intel,,LGA 771,,2,,2.33,,40,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon NE80532EC025512 SL8TH,Intel,,LGA 1366,,,,,1.6,,,,,,,
Xeon NE80532EC041512 SL8SE,Intel,,LGA 1366,,,,,2.0,,,,,,,
Xeon NE80532EE056512 SL8TJ,Intel,,LGA 1366,,,,,2.4,,,,,,,
Xeon NE80532KE056512 SL8TL,Intel,,LGA 1366,,,,,2.4,,,,,,,
Xeon NE80532KE072512 SL8TK,Intel,,LGA 1366,,,,,2.8,,,,,,,
Xeon NE80546EG0721M SL8RW,Intel,,LGA 771,,,,,2.8,,,,,,,
Xeon NE80546JG0802MM SL8SV,Intel,,LGA 771,,,,,3.0,,,,,,,
Xeon NE80546KF0871MM SL8UM BX80546KF3160E SL8UM,Intel,,LGA 771,,,,,3.167,,,,,,,
Xeon NE80546KF1071MM SL8UN BX80546KF3660E SL8UN,Intel,,LGA 771,,,,,3.667,,,,,,,
Xeon NE80546KG0721M SL8KN,Intel,,LGA 771,,,,,2.8,,,,,,,
Xeon NE80546KG0722M QIJM,Intel,,LGA 771,,,,,2.8,,,,,,,
Xeon NE80546KG0801M SL8KP,Intel,,LGA 771,,,,,3.0,,,,,,,
Xeon NE80546KG0881M SL8KQ,Intel,,LGA 771,,,,,3.2,,,,,,,
Xeon NE80546KG0882M QIJK,Intel,,LGA 771,,,,,3.2,,,,,,,
Xeon NE80546KG0961M SL8KR,Intel,,LGA 771,,,,,3.4,,,,,,,
Xeon NE80546KG1041M SL8KS,Intel,,LGA 771,,,,,3.6,,,,,,,
Xeon NE80546QG0882MM SL8T3,Intel,,LGA 771,,,,,3.2,,,,,,,
Xeon NE80551KG0724M QHUH,Intel,,LGA 1366,,,,,2.8,,,,,,,
Xeon NE80551KG0724MM SL8MA BX80551KG2800HA SL8MA,Intel,,LGA 1366,,,,,2.8,,,,,,,
Xeon NE80560KF0672M QHBQ,Intel,,LGA 1366,,,,,2.667,,,,,,,
Xeon NE80560KF0672MH SL8UA BX80560KF2660F SL8UA,Intel,,LGA 1366,,,,,2.667,,,,,,,
Xeon NE80560KF0804M QHBG,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon NE80560KF0804MH SL8UC BX80560KF3000H SL8UC,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon NE80560KG0722MH SL8UB,Intel,,LGA 1366,,,,,2.8,,,,,,,
Xeon NE80560KG0804M QHBB,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon NE80560KG0804MH SL8UD,Intel,,LGA 1366,,,,,3.0,,,,,,,
Xeon QBH7,Intel,,,,,,,1.5,,,,,,,
Xeon QBH8,Intel,,,,,,,1.4,,,,,,,
Xeon QBV3,Intel,,,,,,,1.2,,,,,,,
Xeon QCB6,Intel,,,,,,,1.7,,,,,,,
Xeon QF75,Intel,,,,,,,3.0,,,,,,,
Xeon QFN1,Intel,,,,,,,1.7,,,,,,,
Xeon QFY7,Intel,,,,,,,1.7,,,,,,,
Xeon QFY8,Intel,,,,,,,1.5,,,,,,,
Xeon QHP1,Intel,,,,,,,2.4,,,,,,,
Xeon QHP2,Intel,,,,,,,2.2,,,,,,,
Xeon QHP3,Intel,,,,,,,2.0,,,,,,,
Xeon QHU7,Intel,,,,,,,2.0,,,,,,,
Xeon QQV3,Intel,,,,,,,2.8,,,,,,,
Xeon QQV6,Intel,,,,,,,3.0,,,,,,,
Xeon QQV7,Intel,,,,,,,2.8,,,,,,,
Xeon QWX9,Intel,,,,,,,1.5,,,,,,,
Xeon QY89,Intel,,,,,,,1.3,,,,,,,
Xeon QY90,Intel,,,,,,,1.3,,,,,,,
Xeon QYS9,Intel,,,,,,,1.3,,,,,,,
Xeon RB80529RZ667128 QV18,Intel,,,,,,,0.667,,,,,,,
Xeon RK80532EC025512 QOH9,Intel,,LGA 2011,,,,,1.6,,,,,,,
Xeon RK80532EC025512 QQV2,Intel,,LGA 2011,,,,,1.6,,,,,,,
Xeon RK80532EC025512 SL6XK,Intel,,LGA 2011,,,,,1.6,,,,,,,
Xeon RK80532EC041512 SL6XL,Intel,,LGA 2011,,,,,2.0,,,,,,,
Xeon RK80532EC056512 SL7BJ,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80532EC064512 SL7HU,Intel,,LGA 2011,,,,,2.6,,,,,,,
Xeon RK80532EE056512 QYP5,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80532EE056512 SL74T RK80532EC056512 SL74T,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80532KC025512 SL6GV,Intel,,LGA 2011,,,,,1.6,,,,,,,
Xeon RK80532KE041512 QMZ4,Intel,,LGA 2011,,,,,2.0,,,,,,,
Xeon RK80532KE0561M QM45,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80532KE056512 QMZ1,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80532KE067512 QQX2,Intel,,LGA 2011,,,,,2.667,,,,,,,
Xeon RK80532KE0721M QM43,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80532KE072512 QQU6,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80532KE072512 QQX1,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80532KE0831M QYE1,Intel,,LGA 2011,,,,,3.067,,,,,,,
Xeon RK80532KE083512 QQU5,Intel,,LGA 2011,,,,,3.067,,,,,,,
Xeon RK80532KE083512 QQX0,Intel,,LGA 2011,,,,,3.067,,,,,,,
Xeon RK80532KE083512 QWV3,Intel,,LGA 2011,,,,,3.067,,,,,,,
Xeon RK80532KE0881M QYE0,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80532KE0882M QH63,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KE0461M QZY6,Intel,,LGA 2011,,,,,2.133,,,,,,,
Xeon RK80546KE0561M QZE4,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80546KE0671M Q29P,Intel,,LGA 2011,,,,,2.667,,,,,,,
Xeon RK80546KE0721M SL84A,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KE0721M SL8GU,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KF0538M QX94,Intel,,LGA 2011,,,,,2.333,,,,,,,
Xeon RK80546KF0734M SL8ED,Intel,,LGA 2011,,,,,2.833,,,,,,,
Xeon RK80546KF0808M Q84B,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KF0808M QEXW,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KF0808M SL8EW,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KF0871M QDIZ,Intel,,LGA 2011,,,,,3.167,,,,,,,
Xeon RK80546KF0871M SL84U,Intel,,LGA 2011,,,,,3.167,,,,,,,
Xeon RK80546KF0938M QCHX,Intel,,LGA 2011,,,,,3.333,,,,,,,
Xeon RK80546KF0938M QEXS,Intel,,LGA 2011,,,,,3.333,,,,,,,
Xeon RK80546KF0938M SL8EY,Intel,,LGA 2011,,,,,3.333,,,,,,,
Xeon RK80546KF1071M SL84W,Intel,,LGA 2011,,,,,3.667,,,,,,,
Xeon RK80546KG0561M QL88,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RK80546KG0721M Q043,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M Q13D,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M Q431,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M Q82R,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M QFFQ,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M QL86,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M QN48,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M QU10,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M QX14,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M SL7PD BX80546KG2800EA SL7PD,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0721M SL84B,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0722M QANA,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0722MM SL7ZG BX80546KG2800FA SL7ZG,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RK80546KG0801M Q81R,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0801M QFFP,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0801M QL85,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0801M QN47,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0801M QU09,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0801M SL7PE,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0802M QAMZ,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0802M QGWV,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0802MM SL7ZF BX80546KG3000FA SL7ZF,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon RK80546KG0881M Q80R,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0881M QFFO,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0881M QL84,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0881M QN46,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0881M SL7PF,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0882M QAMY,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0882MM SL7ZE,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0882MM SL943,Intel,,LGA 2011,,,,,3.2,,,,,,,
Xeon RK80546KG0961M Q79R,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG0961M QFFN,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG0961M QN45,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG0961M SL7PG,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG0962M QAMX,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG0962M QGUU,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG0962MM SL7ZD,Intel,,LGA 2011,,,,,3.4,,,,,,,
Xeon RK80546KG1041M Q78R,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1041M QFFM,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1041M QN44,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1041M SL7DZ,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1041M SL7PH BX80546KG3600EA SL7PH,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1042M QAMW,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1042MM SL7ZC,Intel,,LGA 2011,,,,,3.6,,,,,,,
Xeon RK80546KG1122M QAMH,Intel,,LGA 2011,,,,,3.8,,,,,,,
Xeon RK80546KG1122M QAMV,Intel,,LGA 2011,,,,,3.8,,,,,,,
Xeon RK80546KG1122MM SL7ZB BX80546KG3800FA SL7ZB,Intel,,LGA 2011,,,,,3.8,,,,,,,
Xeon RN80528KC021G0K SL5TD,Intel,,LGA 2011,,,,,1.5,,,,,,,
Xeon RN80528KC029G0K SL5TE,Intel,,LGA 2011,,,,,1.7,,,,,,,
Xeon RN80528KC041G0K SL5TH,Intel,,LGA 2011,,,,,2.0,,,,,,,
Xeon RN80532KC033512 QMM1,Intel,,LGA 2011,,,,,1.8,,,,,,,
Xeon RN80532KC033512 SL6W3,Intel,,LGA 2011,,,,,1.8,,,,,,,
Xeon RN80532KC041512 QMM0,Intel,,LGA 2011,,,,,2.0,,,,,,,
Xeon RN80532KC041512 QQQ2,Intel,,LGA 2011,,,,,2.0,,,,,,,
Xeon RN80532KC041512 SL6W6,Intel,,LGA 2011,,,,,2.0,,,,,,,
Xeon RN80532KC049512 QML9,Intel,,LGA 2011,,,,,2.2,,,,,,,
Xeon RN80532KC049512 SL6W7,Intel,,LGA 2011,,,,,2.2,,,,,,,
Xeon RN80532KC056512 QML8,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RN80532KC056512 QQQ0,Intel,,LGA 2011,,,,,2.4,,,,,,,
Xeon RN80532KC064512 QML7,Intel,,LGA 2011,,,,,2.6,,,,,,,
Xeon RN80532KC0724M QXU7,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RN80532KC072512 QQP8,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RN80532KC072512 SL6WA,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon RN80532KC080512 QQP7,Intel,,LGA 2011,,,,,3.0,,,,,,,
Xeon SL4WY,Intel,,,,,,,1.5,,,,,,,
Xeon WX80532KE2800D QYE2,Intel,,LGA 2011,,,,,2.8,,,,,,,
Xeon X3210,Intel,,LGA 775,,4,,2.13,,105,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3220,Intel,,LGA 775,,4,,2.4,,105,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3230,Intel,,LGA 775,,4,,2.67,,100,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3323,Intel,,LGA 771,,4,,2.5,,80,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3350,Intel,,LGA 775,,4,,2.67,,95,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3353,Intel,,LGA 771,,4,,2.67,,80,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3360,Intel,,LGA 775,,4,,2.83,,95,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3363,Intel,,LGA 771,,4,,2.83,,80,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3370,Intel,,LGA 775,,4,,3.0,,95,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X3380,Intel,,LGA 775,,4,,3.17,,95,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5260,Intel,,LGA 771,,2,,3.33,,80,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5270,Intel,,LGA 771,,2,,3.5,,80,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5272,Intel,,LGA 771,,2,,3.4,,80,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5355,Intel,,LGA 771,,4,,2.67,,120,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5365,Intel,,LGA 771,,4,,3.0,,150,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5450,Intel,,LGA 771,,4,,3.0,,120,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5460,Intel,,LGA 771,,4,,3.17,,120,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5470,Intel,,LGA 771,,4,,3.33,,120,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5472,Intel,,LGA 771,,4,,3.0,,120,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5482,Intel,,LGA 771,,4,,3.2,,150,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X5492,Intel,,LGA 771,,4,,3.4,,150,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon X7350,Intel,,Socket 604,,4,,2.93,,130,,,,,,https://en.wikipedia.org/wiki/List_of_Intel_Xeon_processors_(Core-based)
Xeon YF80528KC017512 SL5FZ,Intel,,LGA 1366,,,,,1.4,,,,,,,
Xeon YF80528KC021512 SL5G2,Intel,,LGA 1366,,,,,1.5,,,,,,,
Xeon YF80528KC025G1M SL5G8,Intel,,LGA 1366,,,,,1.6,,,,,,,
Core 5 210H,Unknown,Core Series 2,FCBGA1744,10nm,8,12,2.2,4.8,45,"DDR5-5200, DDR4-3200, LPDDR5X-5200, LPDDR4X-4267",96,2,No,Yes,https://pcspecs.io/cpus/core-5-210h
Core 5 220H,Unknown,Core Series 2,FCBGA1744,10nm,12,16,2.0,4.9,45,"DDR5-5200, DDR4-3200, LPDDR5X-5200, LPDDR4X-4267",96,2,No,Yes,https://pcspecs.io/cpus/core-5-220h
Core 5 220U,Unknown,Core Series 2,FCBGA1744,10nm,10,12,1.3,5.0,15,"DDR5-5200, DDR4-3200, LPDDR5X-5200, LPDDR4X-4267",64,2,No,Yes,https://pcspecs.io/cpus/core-5-220u
Core 7 240H,Unknown,Core Series 2,FCBGA1744,10nm,10,16,2.5,5.2,45,"DDR5-5600, DDR4-3200, LPDDR5X-6400, LPDDR4X-4267",96,2,No,Yes,https://pcspecs.io/cpus/core-7-240h
Core 7 250H,Unknown,Core Series 2,FCBGA1744,10nm,14,20,2.5,5.4,45,"DDR5-6400, DDR4-3200, LPDDR5X-6400, LPDDR4X-4267",96,2,No,Yes,https://pcspecs.io/cpus/core-7-250h
Core 7 250U,Unknown,Core Series 2,FCBGA1744,10nm,10,12,1.9,5.4,15,"DDR5-5200, DDR4-3200, LPDDR5X-5200, LPDDR4X-4267",64,2,No,Yes,https://pcspecs.io/cpus/core-7-250u
Core 9 270H,Unknown,Core Series 2,FCBGA1744,10nm,14,20,2.7,5.8,45,"DDR5-6400, DDR4-3200, LPDDR5X-6400, LPDDR4X-4267",96,2,No,Yes,https://pcspecs.io/cpus/core-9-270h
